total_loc,file_count,avg_complexity,duplication_percentage,team_size,functional_points,actual_effort_hours,actual_time_days,actual_cost_inr
10908,64,1.4029584845789183,9.92300527392439,6,163,98,3,31848
72625,656,9.442916073883787,3.439155046625859,7,2000,944,27,297957
23720,200,2.0341512468106324,0.5622758173163326,2,502,309,27,142915
987,5,1.248787857222755,3.984834573893972,6,21,8,1,5000
31902,208,2.4978067485827697,0.38788657431534884,3,754,419,25,331509
85124,718,5.557206700874586,7.198057845945695,9,2000,1046,24,807599
95649,1177,5.8024812415006,2.5446258775377917,4,2000,1447,67,391256
82038,451,1.0242582668158655,1.7022665691304124,3,2000,1028,62,168544
86841,656,5.783139798132079,0.20543596373642345,3,798,904,54,165433
26149,346,1.6968411762454823,1.6775524101981163,2,1299,316,27,98764
77889,937,1.0874546482661558,8.173120096749141,9,2000,1212,28,944775
84626,502,5.14149099967071,0.07422193852949768,8,1387,765,19,293339
7946,168,5.3870665024839965,2.2529047282148014,5,329,145,5,37105
90663,456,2.995207597837603,9.365799025309412,9,1241,885,20,323881
46320,761,2.879536254323613,1.7579241581094345,2,2000,1019,90,110903
46263,276,4.690038083925652,1.9562321824295468,6,1199,415,13,148713
3865,37,4.3950990021408085,3.0242729699162396,7,176,51,1,12385
81586,687,5.858115289849966,2.1757417291143586,6,1532,1166,38,389978
45370,250,2.7701900693991197,0.6462620022953014,3,637,612,37,432559
75377,710,8.548313064418242,0.06555448471545573,9,763,638,15,288931
88378,701,13.229490537162365,3.293940048598599,8,2000,1827,47,880641
90339,1886,1.2726118578822152,8.87551753518875,8,2000,1170,30,828209
23031,570,5.166982596104647,0.3935991304614595,8,1491,801,20,163600
89216,1126,2.524141870298892,0.8292516226058216,9,2000,1002,23,558341
55733,374,2.078692229685896,1.6183992620976686,1,1161,400,68,90928
80802,1360,3.0889383914357937,5.789466110860823,8,2000,999,25,198802
52013,893,1.1267037806121312,1.097942974583099,2,1522,792,69,206197
94876,897,2.5535380003423764,7.4813613491543,4,2000,841,39,289670
26091,181,5.503608867674087,0.1978402138721625,1,845,405,69,301256
54945,356,1.5282499797341766,9.90319005314908,6,1151,731,23,128244
98605,1438,2.2227718198163435,2.8793796479053215,1,2000,1292,221,170482
55412,1050,7.170551328246232,3.7632736571288907,5,1180,632,24,138218
10661,55,2.2311255092039692,1.6043116027935116,9,128,63,1,34332
17001,208,1.9762275057536756,5.331319011496073,1,684,277,47,97025
95656,541,2.277709960860247,0.6377037245417003,9,633,727,17,181995
62975,353,2.6122254603644555,0.17551975992685376,4,1214,876,40,413184
26017,159,3.1992274033574932,1.7618357316715139,3,491,391,23,56766
62220,928,4.548397447260538,6.727233363509364,8,2000,781,20,521778
2088,12,2.3236663358553296,4.921694704670368,6,13,18,1,11577
14356,88,4.741981421543642,2.5482155921128715,7,362,256,7,62647
87828,648,2.6785348476374553,2.9713389103057373,9,1998,1303,30,664699
28330,301,1.9090748327683698,0.48698610365368655,5,747,380,14,238860
59878,730,3.3601617046169854,6.428974964359867,2,2000,837,73,92669
45933,771,3.7827003170884304,5.411958472641113,3,1264,595,36,230862
22725,186,2.7964236567977085,3.7396869351666173,3,588,382,23,224059
32188,240,1.1282177153779493,2.1970103748691927,4,548,287,13,44946
79750,817,1.4096146425428382,11.679765537374655,7,2000,1098,31,229660
41267,355,1.738956274885779,7.392801495395585,6,1139,377,12,258690
71391,727,1.730746295912207,3.6191208595855384,3,987,690,41,214446
65403,458,3.461982132932071,1.627143980331964,7,1669,885,25,665344
76461,415,1.0407419898480839,3.3683754763123437,4,1468,663,30,82740
88329,1333,4.100424164176131,2.9984644297873566,8,2000,634,16,272379
4217,41,1.6783718490493955,1.7544614238263936,7,55,46,1,11178
90365,1444,1.8164097547645928,1.2818922588463577,7,2000,850,24,237393
97818,698,2.6512875921326153,1.8290267783844858,9,2000,1143,26,288675
60810,388,1.5351530060197383,2.9858779554700807,8,600,515,13,121132
94526,499,5.7481201076031665,1.955982202635594,1,1851,1058,181,171029
94976,1122,1.1963155314195606,1.070815151985852,7,1386,966,27,233482
67154,349,2.2928848312321977,5.008983898294115,3,816,791,47,511037
31049,619,5.165206861413033,2.653524302627233,4,2000,789,36,89459
22647,165,3.104753824928897,0.24525895698491978,6,676,304,9,64492
81982,1668,1.7607087652686544,1.607783836115943,5,2000,909,34,97705
68236,372,2.2012852240996295,7.567248106799389,8,1667,1017,26,395674
64719,518,3.69838831477986,4.926120388831805,2,1987,685,60,379534
61942,421,8.967569516261998,1.3665700940225514,5,1295,744,28,404021
94903,548,5.919692181953469,9.74252765861807,5,2000,1004,38,395619
27090,422,1.9222583206698203,0.27893571486632684,3,1594,657,39,67647
16293,352,14.901340495172176,11.375804519818693,5,1198,746,28,156702
30209,167,1.0077238023521655,0.9869015219616525,4,440,355,16,219485
19333,213,1.061641002251932,0.03197524676971282,5,981,424,16,62614
81830,1349,4.820004167017518,1.990877350648308,9,2000,1216,28,911553
34610,301,1.4894386976725558,1.5563789205718797,7,312,272,7,48268
1406,10,1.1379270406809723,2.710926135710685,1,17,10,1,5000
3949,87,1.595520934101556,5.577008542029433,3,125,62,3,22846
12460,148,2.221660840782663,6.467616980220529,9,336,169,3,27206
94867,2096,3.8851522046477895,1.7950720453526414,4,2000,1483,69,315827
45900,427,3.1539295620248553,1.9664691539126316,4,1539,912,42,137601
37063,202,1.5968858653735647,0.5613208215533976,6,338,449,14,83139
54430,275,2.5393610367588364,0.1705030470773478,3,1142,873,52,265993
51807,365,6.73449293055165,3.587611749661349,3,1101,633,38,125354
18789,285,4.7123712835824225,0.2331261117741865,9,869,306,7,89449
29184,157,1.858801630434854,4.632671838403948,5,384,330,12,106516
40487,330,9.87081900717305,2.710934791088981,7,1471,1047,30,265101
74916,1159,3.712882471262464,0.7748084433542128,5,2000,813,31,230195
2742,14,1.1418659043439727,2.7142228665086927,6,19,24,1,8255
42237,262,1.0787462143179227,0.7073968624427867,8,579,525,13,209930
79932,508,1.405709219823784,2.0214811656582423,8,1961,879,22,208280
55661,362,3.863131603546393,5.62534667321191,2,1314,559,49,207017
62360,865,1.446646269010889,2.1691135123811263,9,1515,606,14,149749
15538,210,2.576055191347203,0.563464598599985,6,303,113,3,37809
48542,323,1.2153792560034284,4.503568607292775,7,1176,643,18,174874
3094,41,6.581108332124409,0.7235877570607905,3,151,86,5,31408
99675,904,1.9273757934571702,4.695291082426018,4,2000,1072,50,251502
1913,11,6.252286887102156,2.2843857570029527,6,48,37,1,11423
93127,562,7.375959897821032,2.1163220622596968,7,2000,1742,50,417896
84481,750,1.0135245100284245,6.673565363114742,6,1366,839,27,275144
55376,332,2.372521402220926,4.315746679320063,5,1098,867,33,345335
41343,237,1.054923234988854,0.11712589203210962,2,242,248,21,154038
63012,435,6.265755581989359,1.2292859580809454,7,1675,863,24,646496
60372,788,2.6074455123921654,7.1656481102636835,5,2000,1196,45,793444
42151,502,1.1713822362756892,0.06473660548414967,9,890,390,9,185261
78954,873,1.2570585495560187,2.7580526399254204,4,2000,816,38,309055
82836,1411,2.064165508458178,4.554593735420429,2,2000,1157,102,304388
65718,785,7.19810745120653,3.4036815035618835,7,1134,1156,33,826675
2020,27,3.5973456342692676,5.002677143527027,7,31,21,1,6330
77319,685,5.448554306917751,4.527261079353155,1,1600,1340,230,403446
76972,415,2.004139062133607,4.122143061970288,5,1454,926,35,172805
81232,1432,1.0971854707556217,6.031865046227308,3,2000,1362,82,228794
2193,14,9.056291749481924,3.6315472531304507,9,44,31,1,8589
13005,86,1.0381087447052753,1.8020260761799065,9,285,91,2,14239
24451,441,7.489636823217638,2.234704044219633,7,1851,1034,29,146571
31081,165,2.0118643323386145,4.414677240929237,9,514,253,5,130241
74003,565,1.0223116480998031,7.3148066076629075,2,1946,1277,112,457679
70921,722,3.5706297383615784,1.1121418929737308,8,2000,1243,32,138029
82389,511,9.666701616640804,1.465334729846181,1,2000,1365,234,477722
84121,1036,8.414982852682208,9.344576585806479,3,2000,1498,90,428865
78613,520,1.386032898444534,3.02387217712372,8,1069,832,21,93277
19974,430,1.4399423873293,0.6901498200044753,8,650,230,5,64540
51031,292,2.8340275802816133,3.814080220032661,8,1249,710,18,161742
7774,69,3.2312235873951978,16.39556346409104,7,182,99,2,35353
50616,356,3.9586421848236113,6.069599712371452,2,851,631,55,271801
94674,1255,1.4394119118788293,4.7929083422722085,3,2000,1057,64,664297
60786,409,8.027583365287732,0.8163847853162609,9,1925,1320,31,442531
94951,580,3.2399416591682226,7.310105757821115,2,2000,1445,127,278799
69312,598,5.130772940588684,2.6113590254840076,7,938,944,27,508572
2526,18,2.7086776498391094,7.702944579673344,1,82,36,6,28135
90109,797,2.1767976818366064,1.4007722001030685,3,1844,1017,61,308707
68598,374,9.316539688971071,0.22420915500825692,1,392,551,94,98356
30043,251,2.9196413487531467,2.26176207031716,6,643,387,12,92670
66495,380,5.436203413257312,1.1007090864926674,4,1153,1099,51,377658
44916,267,7.740466279473999,4.396248318170473,1,382,361,61,211616
4238,40,3.475048075340623,11.02162674179726,5,126,37,1,13195
91276,1188,2.7515343580117397,4.110156233231802,4,2000,1105,51,163892
76045,724,1.0077374625037643,7.629240284040016,2,1817,1009,89,732119
4117,23,1.0898533984318888,2.1117263232606263,7,55,47,1,17599
10551,138,1.4932579032684896,5.168923116373917,8,325,180,4,98967
63056,508,1.4527715974731303,6.481251625141541,4,2000,1113,51,565406
93963,556,1.646904165975493,4.3431441517218525,9,664,673,15,117015
10378,107,1.8002486609947541,2.480883980133777,3,297,105,6,31594
90580,634,1.982056771383336,3.440995424831773,6,1305,527,17,166121
43864,553,2.2004402459783456,4.219824768455796,7,2000,833,23,314603
1234,21,1.2290237056376077,1.0213108143701428,7,29,12,1,9441
63043,377,1.095227818243086,5.804817335767795,6,997,686,22,465046
95767,1715,3.4655125231344153,10.507854733622452,9,2000,855,20,322753
54418,652,2.695653630688434,2.190775825896183,1,2000,852,146,472525
60228,340,2.2919420247388107,4.226377482298324,9,633,456,10,105726
88156,923,3.2139143260134295,4.674949134659763,9,2000,1186,27,666869
21969,112,4.868476976076023,3.7990471433034916,4,172,206,9,98540
5139,26,2.22777503088279,2.7724105082074577,5,125,61,2,23813
21381,257,3.25448457873582,7.469320811128414,3,866,195,11,94282
10542,226,7.753686224145688,2.0856061262531593,7,792,345,9,61929
73888,483,5.026522087617931,0.2206730771208985,2,1321,821,72,546209
27686,246,2.2212800483150765,6.515152552547896,8,582,246,6,148938
53153,947,3.2766483684866747,3.922801583342922,9,1752,609,14,165250
50589,330,1.4287475651488017,6.622663841116552,6,1127,685,22,85150
83204,1849,2.8087696895574625,0.5219735293930752,9,2000,907,21,167990
86446,482,9.757640750775096,0.1093250768215803,6,1175,1005,32,112454
67187,1080,2.6070233183620877,9.5332704403988,3,2000,765,46,108057
12725,210,6.777371850572049,0.5594746959922327,3,334,112,6,32479
34497,506,2.1508768251078636,5.80616066700307,2,2000,732,64,240891
58771,303,15.87971170951089,6.0647732754460515,5,727,952,36,343696
91885,608,2.9044195080348345,4.31696813825718,4,1531,799,37,140176
66997,398,1.0950143210325267,0.4924987834765624,6,1134,730,23,145897
26249,253,2.944171129091525,3.8528370188572922,5,979,540,20,325319
60130,640,1.7061877074498897,7.696518942081336,6,2000,959,31,410440
70006,903,1.0726452075256396,1.9400859294054509,4,2000,936,43,320126
5383,46,4.783010620234323,1.8676397198197938,3,142,73,4,17884
7710,60,1.7096991587824675,2.0472749151358394,1,67,50,8,31766
43426,307,4.503121374259868,0.30048938303291045,5,680,587,22,79359
15024,185,1.7479626182878825,7.79051290557827,6,441,185,6,131117
76262,397,1.4753683528494654,7.118841937258433,5,1284,796,30,162840
969,14,9.023804551134836,21.59593367186325,5,45,39,1,6319
97188,499,1.9874947224776314,3.0797135633968216,6,1915,1439,47,644035
1114,26,3.0234218239646067,4.868753060965535,4,100,36,1,26475
10203,87,3.0714343906574952,0.7927115841993817,4,168,104,4,52207
82622,885,2.8085259001161837,3.8542073289765244,8,2000,1152,29,642164
96107,859,6.415368036378254,3.671706942369136,8,926,1017,26,174282
33558,255,3.46886594541791,8.101611341554722,3,985,522,31,131920
90705,826,2.1375468115880363,6.218207882283439,7,1163,629,18,148197
82509,775,5.363175980489464,9.758605253305898,5,2000,939,35,298658
23348,148,1.439445595546591,7.109506468125222,5,460,235,9,94028
89260,596,2.728719981092482,7.105784004939418,3,1638,1225,74,332987
43616,251,7.61496163362006,0.23045489263463978,2,944,544,48,150854
29161,364,3.160158356233665,6.546944763334625,3,416,286,17,100870
24270,176,4.735812826291836,3.273072940979495,7,333,161,4,35272
8124,60,3.3321050055812385,1.6756352049337808,3,207,104,6,10785
82314,830,5.0230455570160855,0.20361045053996715,2,2000,1110,98,181939
86047,730,7.360538581990259,3.9626689356132516,4,1842,1324,61,146445
43903,486,1.701186512899865,1.3922902264234278,5,989,839,32,565660
19396,309,1.409026916545729,2.207419632289331,7,950,564,16,116945
91929,1238,2.4555872934880334,4.006976011862074,1,2000,1139,195,147601
92808,1631,3.662440536919458,8.497509212880093,8,2000,1585,40,1098374
86764,581,1.5669920911641517,6.109141806295195,3,2000,1166,70,564736
18357,125,1.0090417457834366,2.0962314793784738,6,386,347,11,58195
12955,67,1.9239395156956514,1.7173405946462519,4,76,84,3,27529
85278,544,8.632329699842963,0.9595147463307722,5,1029,864,33,658317
20125,416,3.6121410073596683,1.6306320925827718,6,1165,387,12,60944
4558,25,2.128681709326681,0.41198578403710445,2,94,68,6,26850
63710,357,1.4705942263581793,12.40436506010436,3,670,708,42,108485
70943,639,1.9684307765749107,2.985927552881666,8,2000,1261,32,444662
84061,628,1.4094995147041902,0.47860127879440034,8,1428,752,19,346873
49931,254,1.2472616175426268,1.5228821940585655,1,794,400,68,250584
43527,347,6.219256742336314,2.771823484469423,8,373,380,9,113898
93909,508,14.317664691664922,2.6641340665582294,2,2000,1598,141,592852
38606,724,1.3943798424198657,0.12652128773299462,8,2000,818,21,576982
5768,81,1.1233435508210614,10.544436113843048,5,144,76,2,13919
91570,828,1.880167891882237,1.1273567892109733,1,2000,1152,197,336785
47295,354,2.3623795380444133,0.05710974927408784,8,801,454,11,165547
73333,429,1.5042143549443279,0.2783334819949768,5,1616,946,36,269810
24517,123,1.7891677350657869,3.0378765576741986,1,525,260,44,178887
82082,803,1.493311640112639,0.5188792817104063,4,2000,1108,51,184892
10851,228,4.274422585593668,0.14917094384723922,1,1064,510,87,177359
46318,275,3.7429678373852866,1.6710172809030035,9,1225,493,11,186442
7452,54,3.2169952215172986,3.4120689750189195,2,268,105,9,58483
79152,1102,2.0774407624698146,0.4151110330742991,8,1906,1155,29,749451
88935,746,6.27416071216045,1.315644030640059,4,1655,864,40,595937
97593,614,8.680411421153089,1.8930579452306684,9,2000,1951,45,752793
29027,177,1.4195926531477177,0.6079879850943346,2,695,508,44,276261
41194,343,1.5551286361724315,2.4687927775773297,3,1076,437,26,52371
54222,610,2.6406936439523,0.31172825543654575,2,790,476,42,122046
29593,151,1.2105089284759802,0.16672338374668316,5,659,280,10,72422
92347,631,2.261692029543071,2.5676918707743535,1,2000,1501,257,175755
73639,699,2.917904129985507,0.9970868603356078,3,1832,1115,67,376309
31807,374,2.624256640269966,0.35081713803822395,1,710,255,43,141566
68914,439,1.8840360783567014,1.9302355518821526,8,472,601,15,432894
7396,93,2.7200918781643395,8.633664038313873,4,181,128,5,84053
25498,377,8.016548405938305,4.508181744350135,3,1432,1121,67,428376
35942,288,1.5075262230228987,5.917569981427386,8,1338,293,7,59388
13361,154,3.340188763293165,7.192686472668543,9,211,141,3,62526
76809,546,1.0976062822131742,12.593788333682463,8,1754,1087,28,565935
96085,1632,1.151194492622645,5.0425762590269,6,2000,785,25,440878
56804,392,2.7656731223660227,3.28137109370774,3,825,513,31,191881
67273,788,1.2438999377656061,1.5918041395747342,8,2000,1257,32,616707
31881,796,1.0497205746895408,0.7015991371683,5,2000,738,28,474918
13752,228,1.4139390868966912,4.061631048455604,5,991,306,11,88069
5203,27,2.830537664245955,18.509275006489116,9,75,74,1,26287
25600,143,3.673377948216138,2.2046746246298548,1,570,343,58,75708
35629,460,1.4977424449025165,4.501676822016539,7,1015,461,13,83872
18552,112,3.427484516426214,2.391829775157845,8,207,155,4,83976
49493,360,1.4432459324612772,1.9793082915955145,3,629,516,31,404349
31274,160,3.0911291852046174,1.8485280287938288,8,389,334,8,125821
64550,646,2.1681114760230322,2.4585385559511335,1,738,657,112,375696
35536,238,3.333621881688553,1.5999201373567433,8,507,277,7,28533
47506,946,12.679632609638038,4.834898764809971,7,2000,1267,36,227005
63159,610,7.110880752627047,7.257721264872628,4,2000,1101,51,424624
16054,82,1.0094400917863329,7.506105387431468,7,106,127,3,95196
82822,656,5.7666207377457,0.904331881280867,7,1410,979,28,421779
12456,144,1.1513698020934822,7.918718833275049,1,472,145,24,54016
98599,1664,7.7289186001859775,1.462539965839498,3,2000,2514,152,1207581
2287,14,1.7282944957917412,1.2952128038107795,7,37,14,1,7129
77343,540,2.0589110026033275,4.540866120499759,5,2000,1141,43,354054
35198,352,1.2114475600430639,1.2719231283509296,9,365,304,7,126355
92571,481,1.2619996355980336,0.19047249159506624,7,1012,604,17,444914
21325,489,3.854133973990275,1.6372807739782667,3,767,275,16,40150
3706,41,7.35437888432889,4.473747983873658,1,61,55,9,11554
57720,308,3.0757651238463946,1.3858185900524311,5,1489,890,34,336721
32928,360,3.768156744940438,3.4757143482225437,5,902,500,19,343577
26589,330,4.157786477667367,3.7770636041279237,7,1025,504,14,242532
14487,115,1.6708139164683389,4.63143458827563,1,452,267,45,70568
69563,404,1.1018257210075457,7.960028149014881,2,480,541,47,323532
71932,1273,1.0041238993322676,1.9831986691452845,6,2000,753,24,180623
